"Index","FB","AMZN","AAPL","NFLX","GOOG"
"2000-04-16 20:00:00",NA,0.00399202126953746,0.101884449588585,NA,NA
"2000-04-17 20:00:00",NA,0.154719669885283,0.0239279536952356,NA,NA
"2000-04-18 20:00:00",NA,-0.0276834287484167,-0.0463743212352602,NA,NA
"2000-04-19 20:00:00",NA,-0.0200833684546772,-0.0187696008049566,NA,NA
"2000-04-23 20:00:00",NA,-0.050163421691868,0.0135910628548508,NA,NA
"2000-04-24 20:00:00",NA,0.0513560276769912,0.0628180340136351,NA,NA
"2000-04-25 20:00:00",NA,0.020059669674536,-0.0561043732169293,NA,NA
"2000-04-26 20:00:00",NA,-0.0117510165355189,0.0438524935230886,NA,NA
"2000-04-27 20:00:00",NA,0.0428058409977366,-0.0214401745034498,NA,NA
"2000-04-30 20:00:00",NA,0.0825658742794782,0.00201514006239512,NA,NA
"2000-05-01 20:00:00",NA,-0.0657210065812387,-0.0531614448777746,NA,NA
"2000-05-02 20:00:00",NA,-0.0362851597397645,-0.0241599564365686,NA,NA
"2000-05-03 20:00:00",NA,0.0171727173737444,-0.0387757852404312,NA,NA
"2000-05-04 20:00:00",NA,0.0605578505414125,0.021790477708847,NA,NA
"2000-05-07 20:00:00",NA,-0.0433965308679061,-0.0268759978739523,NA,NA
"2000-05-08 20:00:00",NA,0.00417581771462481,-0.043497413094008,NA,NA
"2000-05-09 20:00:00",NA,-0.0536352158326316,-0.0598451733602986,NA,NA
"2000-05-10 20:00:00",NA,0.0288870461434376,0.0346389334656222,NA,NA
"2000-05-11 20:00:00",NA,-0.0207142043875632,0.0457466560586613,NA,NA
"2000-05-14 20:00:00",NA,0.0421234728112426,-0.0635353974656489,NA,NA
"2000-05-15 20:00:00",NA,0.0521290654349466,0.0453656589665695,NA,NA
"2000-05-16 20:00:00",NA,0.0322776589193498,-0.041655903138541,NA,NA
"2000-05-17 20:00:00",NA,-0.0967456358080115,-0.00619059422390121,NA,NA
"2000-05-18 20:00:00",NA,-0.0509369363627543,-0.0693523308457517,NA,NA
"2000-05-21 20:00:00",NA,-0.0143543134516832,-0.0441725395535974,NA,NA
"2000-05-22 20:00:00",NA,-0.105360515657826,-0.0469617853033761,NA,NA
"2000-05-23 20:00:00",NA,0.0393751652348302,0.0216366596480082,NA,NA
"2000-05-24 20:00:00",NA,-0.0651393021709615,-0.00484138117838203,NA,NA
"2000-05-25 20:00:00",NA,0.0217399866364058,-0.0102364116983296,NA,NA
"2000-05-29 20:00:00",NA,0.106972119552168,0.0136498227312758,NA,NA
"2000-05-30 20:00:00",NA,-0.0687341057978377,-0.0415596621038933,NA,NA
"2000-05-31 20:00:00",NA,0.0380756653593398,0.0592463827087713,NA,NA
"2000-06-01 20:00:00",NA,0.142519520699418,0.037829653396053,NA,NA
"2000-06-04 20:00:00",NA,-0.0600848107371998,-0.0135752638752591,NA,NA
"2000-06-05 20:00:00",NA,-0.074990506850488,0.0169663879250318,NA,NA
"2000-06-06 20:00:00",NA,0.0244212380768034,0.0389243820096997,NA,NA
"2000-06-07 20:00:00",NA,0.00120554565534869,-0.0183079147865194,NA,NA
"2000-06-08 20:00:00",NA,0.00600602406021195,0.0098662303822061,NA,NA
"2000-06-11 20:00:00",NA,-0.0745686954975085,-0.0488203214395982,NA,NA
"2000-06-12 20:00:00",NA,0.0115459909970609,0.0356662311343006,NA,NA
"2000-06-13 20:00:00",NA,-0.0537129756326487,-0.0439333688391944,NA,NA
"2000-06-14 20:00:00",NA,-0.00269541942167232,0.0212012153119535,NA,NA
"2000-06-15 20:00:00",NA,-0.0067705065672106,-0.0129340776070599,NA,NA
"2000-06-18 20:00:00",NA,-0.0150584638742015,0.0578930988182062,NA,NA
"2000-06-19 20:00:00",NA,0.0177721697457977,0.0467705306256014,NA,NA
"2000-06-20 20:00:00",NA,-0.00135593241113584,0.094191843587418,NA,NA
"2000-06-21 20:00:00",NA,-0.0923295516661871,-0.0342944389295546,NA,NA
"2000-06-22 20:00:00",NA,-0.214992339083503,-0.0391371495225124,NA,NA
"2000-06-25 20:00:00",NA,0.00184331849428931,0.0460966993689939,NA,NA
"2000-06-26 20:00:00",NA,0.0727916628942915,-0.0448870030413233,NA,NA
"2000-06-27 20:00:00",NA,0.0369790032410874,0.0506498560792226,NA,NA
"2000-06-28 20:00:00",NA,-0.0200006667066695,-0.0603373491005792,NA,NA
"2000-06-29 20:00:00",NA,-0.0221285625107337,0.0217046463268919,NA,NA
"2000-07-02 20:00:00",NA,0.0187558780320945,0.0177291307770762,NA,NA
"2000-07-04 20:00:00",NA,-0.0136056520557786,-0.0321671418757085,NA,NA
"2000-07-05 20:00:00",NA,-0.0120587163201275,0.00362909252347335,NA,NA
"2000-07-06 20:00:00",NA,0.00173160216427789,0.0494416213488464,NA,NA
"2000-07-09 20:00:00",NA,-0.0298529631496812,0.0481795671339646,NA,NA
"2000-07-10 20:00:00",NA,-0.0568438989765288,-0.00329100335005088,NA,NA
"2000-07-11 20:00:00",NA,0.0568438989765289,0.0334685087060735,NA,NA
"2000-07-12 20:00:00",NA,-0.00178412179350144,-0.041189899577649,NA,NA
"2000-07-13 20:00:00",NA,0.197092874114267,0.0207931065353596,NA,NA
"2000-07-16 20:00:00",NA,-0.0358247265181449,0.0107869943761087,NA,NA
"2000-07-17 20:00:00",NA,0.0150832422113285,-0.0183797061535647,NA,NA
"2000-07-18 20:00:00",NA,-0.021180822079447,-0.0830454179794212,NA,NA
"2000-07-19 20:00:00",NA,-0.0138570346614262,0.0452113242846864,NA,NA
"2000-07-20 20:00:00",NA,0.0199546145295446,-0.0287538997107013,NA,NA
"2000-07-23 20:00:00",NA,-0.05948545328618,-0.0954299869150202,NA,NA
"2000-07-24 20:00:00",NA,-0.0294620327303162,0.0278459111195775,NA,NA
"2000-07-25 20:00:00",NA,-0.0424151788007215,0,NA,NA
"2000-07-26 20:00:00",NA,-0.13924214681637,0.0379788500018741,NA,NA
"2000-07-27 20:00:00",NA,-0.0448140157897925,-0.0735646866390831,NA,NA
"2000-07-30 20:00:00",NA,0.00415801014866368,0.0504711342193269,NA,NA
"2000-07-31 20:00:00",NA,0.00414079266603139,-0.029962988096753,NA,NA
"2000-08-01 20:00:00",NA,0.0184242673260585,-0.0427350138064793,NA,NA
"2000-08-02 20:00:00",NA,0.0220670940286786,0.0157642714880701,NA,NA
"2000-08-03 20:00:00",NA,0.0312525435041045,-0.0131195745951214,NA,NA
"2000-08-06 20:00:00",NA,0.0395904672710086,0.0118153356342193,NA,NA
"2000-08-07 20:00:00",NA,-0.0262187303051192,-0.0251093242394756,NA,NA
"2000-08-08 20:00:00",NA,-0.0646650313534398,0.0159317095218369,NA,NA
"2000-08-09 20:00:00",NA,-0.0142713941053327,0.00131625594865681,NA,NA
"2000-08-10 20:00:00",NA,0.101451447826407,0.00262732568271543,NA,NA
"2000-08-13 20:00:00",NA,0.0346433914723138,-0.0132062057466243,NA,NA
"2000-08-14 20:00:00",NA,0.0742359721538966,-0.00800825635099158,NA,NA
"2000-08-15 20:00:00",NA,0.0278935229224832,0.0380927813866213,NA,NA
"2000-08-16 20:00:00",NA,-0.00975617494536469,0.0587998624285223,NA,NA
"2000-08-17 20:00:00",NA,0.0194180858571015,-0.028341978002275,NA,NA
"2000-08-20 20:00:00",NA,-0.0392207131532813,0.00996049608907795,NA,NA
"2000-08-21 20:00:00",NA,-0.0270286723879193,0.0232349541996258,NA,NA
"2000-08-22 20:00:00",NA,0.0614300991052517,0.0495583949128052,NA,NA
"2000-08-23 20:00:00",NA,0.0143887374520997,0.0325449299576305,NA,NA
"2000-08-24 20:00:00",NA,0.0141846349919564,0.012444756586322,NA,NA
"2000-08-27 20:00:00",NA,-0.0205540832774362,0.0217579000324235,NA,NA
"2000-08-28 20:00:00",NA,0.0126985833371273,0.0192097848486391,NA,NA
"2000-08-29 20:00:00",NA,0.0802853377851233,0.00524424741485097,NA,NA
"2000-08-30 20:00:00",NA,-0.0340521427459155,0.023870279288545,NA,NA
"2000-08-31 20:00:00",NA,0,0.0402215931813361,NA,NA
"2000-09-04 20:00:00",NA,0.0961313102733446,-0.0159053132529247,NA,NA
"2000-09-05 20:00:00",NA,0.00409556886473698,-0.0661962410128838,NA,NA
"2000-09-06 20:00:00",NA,-0.0531593682800959,0.0591831917719253,NA,NA
"2000-09-07 20:00:00",NA,-0.0130153681120704,-0.0517168988317883,NA,NA
"2000-09-10 20:00:00",NA,-0.0131870042819538,-0.00746629294013698,NA,NA
"2000-09-11 20:00:00",NA,0.00734757163039454,-0.0118465494130495,NA,NA
"2000-09-12 20:00:00",NA,-0.00587373201209394,0.00432409133439255,NA,NA
"2000-09-13 20:00:00",NA,0.0558484414895281,-0.0198612654418591,NA,NA
"2000-09-14 20:00:00",NA,-0.0282504662858517,-0.0289966648184151,NA,NA
"2000-09-17 20:00:00",NA,-0.0188002645001471,0.0936427442160793,NA,NA
"2000-09-18 20:00:00",NA,-0.0493742763355723,-0.0119191556600665,NA,NA
"2000-09-19 20:00:00",NA,-0.0831149067105066,0.018351571796701,NA,NA
"2000-09-20 20:00:00",NA,0.0660998017045237,-0.0741019080745978,NA,NA
"2000-09-21 20:00:00",NA,0.0337455332651924,-0.0827063533402283,NA,NA
"2000-09-24 20:00:00",NA,-0.0259754864032607,0.0248335520571039,NA,NA
"2000-09-25 20:00:00",NA,-0.0156009404424797,-0.0393238668992331,NA,NA
"2000-09-26 20:00:00",NA,-0.0483185772708077,-0.049810519884658,NA,NA
"2000-09-27 20:00:00",NA,0.054588190284403,0.0891343867838911,NA,NA
"2000-09-28 20:00:00",NA,-0.0398459085471997,-0.731224319956962,NA,NA
"2000-10-01 20:00:00",NA,-0.0689928714869514,-0.0600135140380995,NA,NA
"2000-10-02 20:00:00",NA,-0.0229084907968701,-0.0832838257415776,NA,NA
"2000-10-03 20:00:00",NA,0.026386755173195,0.057146431119032,NA,NA
"2000-10-04 20:00:00",NA,-0.0701095661870266,-0.0684255616114544,NA,NA
"2000-10-05 20:00:00",NA,-0.0614396652335049,0.0056554675100001,NA,NA
"2000-10-08 20:00:00",NA,-0.0486911591695987,-0.0199356706337971,NA,NA
"2000-10-09 20:00:00",NA,0.0123968529768285,-0.0410279212141537,NA,NA
"2000-10-10 20:00:00",NA,-0.0901898409163495,-0.061729896974247,NA,NA
"2000-10-11 20:00:00",NA,-0.101622193547219,0.0188661925424647,NA,NA
"2000-10-12 20:00:00",NA,0.123845330331929,0.0981718287697329,NA,NA
"2000-10-15 20:00:00",NA,-0.156718075332504,-0.0258530325815917,NA,NA
"2000-10-16 20:00:00",NA,-0.10279312015258,-0.0660817697325934,NA,NA
"2000-10-17 20:00:00",NA,0.135665865153155,0,NA,NA
"2000-10-18 20:00:00",NA,0.0993724738132038,-0.0607990092809093,NA,NA
"2000-10-19 20:00:00",NA,0.104684611610465,0.0292997045170703,NA,NA
"2000-10-22 20:00:00",NA,-0.0267230701407535,0.0438578554676358,NA,NA
"2000-10-23 20:00:00",NA,-0.0146907154100036,-0.0764667140799181,NA,NA
"2000-10-24 20:00:00",NA,0.0753153372264385,-0.0200882366661086,NA,NA
"2000-10-25 20:00:00",NA,0.145711811181394,0,NA,NA
"2000-10-26 20:00:00",NA,-0.0344861760711693,0.00337618811804464,NA,NA
"2000-10-29 19:00:00",NA,-0.080335148090886,0.039649412058689,NA,NA
"2000-10-30 19:00:00",NA,0.108018576839303,0.0128746517149943,NA,NA
"2000-10-31 19:00:00",NA,0.0202709643736192,0.0467771669586826,NA,NA
"2000-11-01 19:00:00",NA,0.0616078093894904,0.0847329139984268,NA,NA
"2000-11-02 19:00:00",NA,-0.0566036288049146,-0.00280787829825291,NA,NA
"2000-11-05 19:00:00",NA,-0.0269830873033511,-0.0372385405278163,NA,NA
"2000-11-06 19:00:00",NA,0.0102041701742417,-0.00585411458714707,NA,NA
"2000-11-07 19:00:00",NA,-0.086550015966452,-0.0604270500666707,NA,NA
"2000-11-08 19:00:00",NA,-0.0806579030174544,0.00621763661087058,NA,NA
"2000-11-09 19:00:00",NA,-0.0387408283164306,-0.0573173584480875,NA,NA
"2000-11-12 19:00:00",NA,-0.077792987939521,0.0162768085778202,NA,NA
"2000-11-13 19:00:00",NA,0.0396527719199938,0.0441349308850151,NA,NA
"2000-11-14 19:00:00",NA,0.0192519314993213,-0.0187115646371229,NA,NA
"2000-11-15 19:00:00",NA,-0.0589047034193151,-0.0449875718942569,NA,NA
"2000-11-16 19:00:00",NA,-0.0135748690910689,-0.026695630463189,NA,NA
"2000-11-19 19:00:00",NA,-0.0610518201141386,0.0233973907613206,NA,NA
"2000-11-20 19:00:00",NA,-0.0624422533377593,-0.00662929505854882,NA,NA
"2000-11-21 19:00:00",NA,0.0379312223234096,-0.0167680957027717,NA,NA
"2000-11-23 19:00:00",NA,0.138790492139551,0.0430256001767337,NA,NA
"2000-11-26 19:00:00",NA,-0.0329338216712489,-0.0329310405352494,NA,NA
"2000-11-27 19:00:00",NA,-0.112077468405445,-0.0357414949520949,NA,NA
"2000-11-28 19:00:00",NA,0.0733923260942077,-0.0263220532871125,NA,NA
"2000-11-29 19:00:00",NA,-0.087222325202626,-0.0623730438257083,NA,NA
"2000-11-30 19:00:00",NA,-0.00253485560318807,0.033460726028049,NA,NA
"2000-12-03 19:00:00",NA,0.075738259626483,-0.0222463780298928,NA,NA
"2000-12-04 19:00:00",NA,-0.0457360093226842,0.0185728468418183,NA,NA
"2000-12-05 19:00:00",NA,-0.071458963982145,-0.172050805486626,NA,NA
"2000-12-06 19:00:00",NA,-0.100083458556983,0,NA,NA
"2000-12-07 19:00:00",NA,0.0921152889078057,0.0510186545703374,NA,NA
"2000-12-10 19:00:00",NA,0.0769610411361284,0.0082732758703437,NA,NA
"2000-12-11 19:00:00",NA,0.0219789067187752,0.0122829742263395,NA,NA
"2000-12-12 19:00:00",NA,-0.085694721104883,-0.0247186980724979,NA,NA
"2000-12-13 19:00:00",NA,-0.0457684184555807,-0.0381517659643763,NA,NA
"2000-12-14 19:00:00",NA,0.00823049913651544,-0.026343975339602,NA,NA
"2000-12-17 19:00:00",NA,-0.140581950621189,0.0132587357909464,NA,NA
"2000-12-18 19:00:00",NA,-0.0852975805118951,-0.0177176696063896,NA,NA
"2000-12-19 19:00:00",NA,-0.0895051438680322,0.0264601597209081,NA,NA
"2000-12-20 19:00:00",NA,-0.0941872150597011,-0.0220012259054649,NA,NA
"2000-12-21 19:00:00",NA,0.0243914531241593,0.0644957413039781,NA,NA
